"WT_Dex_1"	"WT_Dex_2"	"WT_Dex_4"	"dQ_snf5_Dex_1"	"dQ_snf5_Dex_2"	"dQ_snf5_Dex_4"	"HtoA_snf5_Dex_1"	"HtoA_snf5_Dex_2"	"HtoA_snf5_Dex_4"	"Null_Dex_1"	"Null_Dex_2"	"Null_Dex_4"	"WT_Stv_pH5_1"	"WT_Stv_pH5_2"	"WT_Stv_pH5_4"	"WT_Stv_pH7_1"	"WT_Stv_pH7_2"	"WT_Stv_pH7_4"	"dQ_snf5_Stv_pH5_2"	"dQ_snf5_Stv_pH5_3"	"dQ_snf5_Stv_pH5_4"	"HtoA_snf5_Stv_pH5_2"	"HtoA_snf5_Stv_pH5_3"	"HtoA_snf5_Stv_pH5_4"	"Null_Stv_pH5_2"	"Null_Stv_pH5_3"	"Null_Stv_pH5_4"
"YNL111C"	89.865368299109	111.221374084604	131.352976912753	141.788825007376	165.424446584225	261.602643152757	119.620802795416	96.4696217888627	153.107953401489	169.681490318097	150.312025110095	122.2569608511	141.782560838412	123.694278076411	265.849074715795	123.360283607832	250.240344069321	125.526834338957	125.792114469697	389.055064917477	410.920963034439	113.031462520727	241.795547203749	584.065138508241	89.4087733453154	107.660838704784	157.514467961734
"YNL112W"	1404.33677240303	901.155857740611	2315.87808104509	6295.64711981569	4920.13907894519	12286.6041400745	2851.82928403563	1847.90838630511	1812.18249608005	478.699970860908	304.702283459612	731.358605091401	106.095793824662	162.19514608695	8186.70579630846	525.071976382054	855.366994273314	1009.71220030314	3177.90604976078	14269.5357681023	13467.2047857871	1470.47534732153	7402.66367593016	23144.5375519346	134.53095802426	139.890516533605	332.442595698132
"YNL113W"	92.1500810524762	85.8243674038677	152.463276773732	186.446722647494	161.462184390591	409.844140939319	97.08355009483	90.850032170094	145.007003486066	214.269327190005	113.025321206816	256.157441783257	379.05133611902	420.232878498006	734.90001016602	616.80141803916	878.116116461434	406.816893770049	297.928692165073	1353.32595162155	1220.41280551485	214.333244968548	677.854183613928	1924.3543537313	509.713567669555	509.503204825825	683.090381160685
"YNL114C"	6.85413826010153	23.6454889786166	4.69117774688405	24.5618437020651	23.7735731618048	27.1291629936192	26.8713397583905	29.9711446334331	26.7331347208948	47.064938920348	33.2084706638583	18.9207201317178	42.4383175298648	34.4050309881409	97.986668022136	9.48925258521785	141.044557566344	153.93071656164	0	60.659123024768	144.832798446565	21.3266910416466	15.4997145643429	70.1388266767539	20.054304301753	43.8872208732877	88.6513588528351
"YNL115C"	2401.99467470669	2334.77309692563	2007.04221270856	1028.24809316373	878.63164143837	795.465814920049	1418.11328531377	1344.95511542531	1701.19948223876	3236.95310179815	2722.51198968789	2847.56837982353	4077.93651173338	4101.57119422908	2457.69839465357	3468.32181989712	2709.4204526051	3515.66761575603	1012.95755336125	809.485538296041	1071.08906758157	1824.49841861287	871.08395851607	1017.65061250999	3154.37494746323	3262.05483897234	3705.94341204441
"YNL116W"	1046.39844104217	1059.66820978245	978.892423183138	1333.03824455753	1171.8390437673	1091.94881049317	1191.87394089635	1193.22619571855	1446.82965489449	1262.70276919197	1242.69592852649	1163.62428810065	2855.90586831659	2686.86908669291	1995.07281448349	2800.9110547368	2516.05291400608	2563.67943416351	731.580455205346	671.433741067259	1205.81725218303	1402.22993598826	650.988011702401	1330.08720407008	3888.86384251493	3912.82003598406	3904.61743947353
"YNL117W"	274.165530404061	248.715513701004	222.049080019178	324.886205331861	395.235653815005	231.566784124107	327.656981570051	295.965053255152	278.67267709054	205.599470020468	226.050642413632	267.073241859248	75465.9381474821	88829.6941743573	53827.6106899634	10504.6026118362	3180.32728189918	4676.56176982507	499.858139076956	179.885675176898	1513.44660702302	9348.55501810579	326.52732015549	3949.4535675983	6165.0273807639	3046.04742373663	13058.6617710185
"YNL118C"	3002.11255792447	2777.03131671086	2718.53750431931	2508.65739993365	2370.42335734162	2246.87603507868	2679.332619135	3141.35059689171	2486.18152904322	2783.02415142163	3520.09789036898	2668.54925857728	3309.22426011287	3459.34394911712	2946.82856535424	4804.72489231531	4408.77988005767	3948.13962895302	3396.38709068183	2903.27112959924	2491.34868025525	2972.94073120554	3405.80394693827	2801.72731288779	3176.10044379013	2781.35262284461	3193.82350867134
"YNL119W"	106.619928490468	75.3152611911492	187.647109875362	186.446722647494	179.292364261945	365.274801735516	128.288976911025	132.996954310859	140.146433536812	64.4046532594236	73.9908030580703	64.0393604458142	298.997237142229	205.611018524366	421.663940259192	124.941825705368	209.291924130705	238.226108964443	261.515185344897	683.983904451694	404.184553804366	140.756160874868	424.692179062995	661.855473549732	237.309267570744	229.03643393247	378.351335104064
"YNL120C"	1.52314183557812	0	0	11.1644744100296	19.8113109681707	17.4401762101838	5.2009044693659	3.74639307917914	0	1.85782653632953	6.99125698186491	3.63860002533035	7.7160577327027	0	10.4412023302276	25.3046735605809	84.1717520960442	28.4038822226836	0	0	14.5955533318243	0	0	34.4317876413155	0	8.91459173988657	0
"YNL121C"	2191.80110139691	1952.94223786352	2621.58649755037	2050.91394912244	2096.03670043246	2583.08387646389	2155.77490255216	2399.56476721424	2192.11704711338	1852.25305672054	2313.5234562488	1652.65213150505	1490.16364962821	1540.85388782602	1560.55816366402	1839.33345943473	2156.61678343378	1655.67145730288	2075.56988875001	1554.1285657725	1865.98535673016	1837.29443323786	1727.70151677209	1768.77368364832	1905.15890866653	1760.28899971453	1569.60396968904
"YNL122C"	274.165530404061	232.076095530867	239.250065091086	296.975019306787	309.056451103463	267.416035222818	270.447032407027	250.071738035207	298.114956887554	214.269327190005	174.198819798134	252.518841757926	239.197789713784	266.229406455852	232.11595949506	384.314729701323	313.937886196057	300.531399001298	499.858139076956	355.587962558984	343.556870733711	408.406133447533	432.958693497311	283.105809495261	276.582280161677	350.412029160157	211.338507265241
"YNL123W"	767.663485131372	647.185790933248	824.083557535964	1165.57112840709	1173.82017486411	1908.73039633678	1030.64590234601	1031.19469504406	888.674205721867	679.345236784497	627.465314122375	539.240523753958	515.046853657905	554.576332832652	1221.62067263663	626.290670624378	727.971910019842	601.979052267843	764.683643223688	2807.05321031857	1597.65172239893	753.898528322208	1779.36723198656	2453.58368229226	613.327473228612	644.593556576414	607.895032133727
"YNL124W"	224.663420747773	309.142874424136	336.201071860023	633.025699048678	476.462028784505	1326.42229065231	337.191973097222	277.233087859256	345.910561388548	315.21123566391	283.145907765529	422.805322943387	492.863187676385	536.554649934102	1348.5214394194	1333.23998822311	1988.27327924169	1460.50929880509	877.234482486048	2702.46851544828	2216.27863669394	848.802303457535	1537.57168478281	2740.51524596989	706.07863062422	1021.74936095623	873.057578702475
"YNL125C"	2704.33832906895	2644.79173020082	2340.11583273733	2000.6738142773	1859.29153436282	1725.60854612985	2424.48830013607	2361.16423815265	2693.56584687804	2786.73980449429	2698.04259025137	2799.53885948917	4956.6025860449	5692.39429372836	3211.87447066002	3919.06131769497	2759.46852141896	4403.51799878121	3181.21636856261	1031.20509142105	4045.2137426587	6303.10353735865	3583.53400727607	2465.06094483937	8045.11840905324	10240.8086956512	6093.1978611529
"YNL126W"	240.656410021343	189.163911828933	258.796639036437	241.152647256639	216.933855101469	248.038061655947	281.715658757319	313.760420381253	269.761632183575	213.030776165786	291.88497899286	152.821201063875	236.30426806402	228.547705849793	193.563827814219	151.828041363486	104.645962065352	142.935665378666	142.343708478868	257.278349380912	180.760314340286	202.603564895643	202.529603640747	235.921507912718	223.104135357002	174.177407840861	296.032216169289
"YNL127W"	699.883673448146	620.037266550391	716.968332315445	568.271747470506	696.3675805312	654.006607881891	717.724816772494	770.820376041107	632.684188394511	719.598145071637	784.185991465847	636.755004432812	722.41590522429	775.751532042129	652.976730344234	1097.5902156902	900.865238649554	1044.52986238256	993.095640550243	1110.68945952248	691.604680954138	824.276608759641	1135.61242041419	619.77217754368	779.611079730647	835.914410070903	612.644212072271
"YNL128W"	201.816293214101	250.467031403124	183.737795086292	298.09146674779	314.009278845505	216.06440527061	274.781119464831	298.774848064536	214.675172758701	178.970622999744	235.954923137941	142.63312099295	187.11440001804	138.439291357043	142.964154983116	234.068230435374	220.666485224765	243.72363455593	115.861158064195	161.060430100246	132.482714858098	125.827477145715	117.797830689006	123.699385229911	188.844698841507	185.834950885328	174.13659774664
"YNL129W"	224.663420747773	225.945783573448	255.669187205181	326.002652772864	356.603597427072	297.451894251468	293.851102519173	295.028454985357	231.687167581088	224.797010895873	271.493812795754	229.959521600878	170.717777336047	169.567652727266	178.303609023887	123.360283607832	270.714554038629	138.354394052427	771.304280827356	799.027068809012	232.406118437511	235.659936010195	588.989153445029	279.280055312893	121.161421823091	102.174936095623	115.563378504589
"YNL130C"	1198.71262459998	1142.86530063314	1522.28717886387	1210.22902604721	1469.00870828986	1580.27374437832	1109.52628679806	1334.65253445757	1259.69771184823	1384.0807695655	1612.06733906835	1212.38152844007	1035.88075061534	994.469229038167	858.588099308716	632.616839014523	712.047524488158	726.589632341552	1122.19807382178	1399.34321736447	756.723303511508	670.724433259786	1030.21436137666	872.271953579994	679.339558221882	510.874680478115	736.122890474434
"YNL130C-A"	7.61570917789059	6.13031195741913	8.60049253595409	16.7467116150444	7.92452438726828	3.87559471337417	6.06772188092688	5.61958961876871	8.91104490696494	3.09637756054921	4.0782332394212	0.727720005066071	1.92901443317567	8.19167404479544	6.42535528014007	7.90771048768154	11.37456109406	6.41377985673501	19.8619128110049	16.7335511792463	2.24546974335759	6.39800731249398	15.4997145643429	3.82575418236839	0.835596012573041	0.685737826145121	0
"YNL131W"	1180.43492257304	1233.0684622923	1592.65484506713	856.31518724927	1018.30138376397	1175.27409683072	983.837762121715	1116.42513759538	1237.82514707658	1286.23523865214	1312.02589359665	1032.63468718875	1226.85317949973	1341.79620853749	1281.05520897793	1107.07946827542	1205.70347597036	1127.90900052011	2264.25806045456	2095.8772852006	2154.52821875161	1698.67094146715	2312.55741299996	1678.2308346656	1631.91901255515	1586.79732969981	1146.1354251688
"YNL132W"	60.9256734231248	61.3031195741912	179.046617339408	371.776997853986	410.094137041133	1253.75488977654	221.905257359612	179.826867800599	115.033488799002	34.6794286781512	39.0345181487457	34.9305602431714	103.202272174899	116.321771436095	1246.51892434717	406.456319066831	434.508233793093	336.265315345964	668.684397970497	2401.26459422185	1805.3576736595	355.089405843416	1196.57796436727	2869.31563677629	141.215726124844	120.689857401541	206.589327326696
"YNL133C"	273.403959486272	299.509527062477	264.269679741135	228.871725405607	239.716862714865	239.317973550855	234.907518533026	224.783584750748	322.417806633822	551.77448128987	425.301466396782	455.55272317136	1209.49204960115	1050.99177994726	723.655638425775	1181.41194685962	1260.30136922185	957.485707184012	804.407468845697	755.101496963491	430.007455852979	650.464076770222	638.588240050926	450.163742125348	1209.10743019319	1259.01464880244	1017.90756682809
"YNL134C"	5065.20817421503	3613.38101947304	5322.92301679777	6901.8780802803	2926.13062999881	6848.17585853216	4712.0194492455	3144.16039170109	5830.2536541297	3023.92232563236	1980.27354011323	2841.01889977794	7779.71520899749	12923.1849730693	11646.7596146639	24951.9896728303	32535.7945534493	27226.4954918401	74793.3430086407	89654.183830607	29682.864537444	35588.9156757478	59876.4306763608	14318.5226532108	2866.9299191381	3253.14024723245	2969.02899158022
"YNL135C"	3758.35247928901	3679.06293330253	4077.41532500005	6436.31949738206	6106.83660593862	7306.46493338866	3943.15240519091	2893.15205539609	3656.76879182179	8359.60013797076	3948.31238050821	8106.07313643096	7759.46055744915	9132.07822513796	10201.0546766324	6058.8877756616	5057.12986241909	4491.478408245	27439.2325484032	33803.865075975	11418.2136449733	15147.2823123295	23033.6091569178	12174.8250596903	5868.39079630047	5707.39592700584	5099.03619401753
"YNL136W"	1250.49944700964	1457.26272816363	1101.64490755994	1633.36260618733	1504.66906803256	1582.21154173501	1398.17648484786	1504.17682129042	1366.63025073181	1523.41775979021	1488.55513238874	1397.22240972686	1986.88486617094	1988.93845807633	1705.93182687719	3417.71247277596	2784.4925558259	2793.65925474072	3277.2156138158	2650.17616801314	1771.67562750914	2310.74697436241	3071.01011234847	1655.27630957139	2215.16502933113	2020.86937364967	1809.43755658555
"YNL137C"	1710.48828135423	1550.09316637598	1750.59116254556	1309.59284829647	1406.60307874012	1405.87198227648	1509.99593093923	1608.13922923764	1839.72572579249	1265.17987124041	1468.74657094012	1344.09884935703	1443.86730323199	1463.85215180495	1265.79499018759	1058.05166325179	1028.26032290303	1280.00720855126	738.201092809014	627.508169221737	1203.57178243967	1228.41740399884	738.81972756701	1318.60994152297	1624.39864844199	1552.51043839255	1463.53895106154
"YNL138W"	3587.76059370426	3722.85087585553	3746.68729384473	2919.51005822274	3088.58337993781	3707.00634334239	3183.82035266349	3091.71088859258	3330.30051023026	5050.81107676787	4480.81312062692	4278.99362978849	3415.32005393753	3061.22859054006	2901.85107839326	2615.87062932505	1983.72345480407	2396.9211578884	2860.1154447847	3091.52358036576	3341.25897811609	3289.64209317399	2918.07959531362	3146.04518930094	3090.86965050768	2855.41230806828	3052.13964050475
"YNL138W-A"	255.887828377124	242.585201743585	275.997624108345	376.242787617997	323.914934329591	369.15039644889	269.580214995466	215.4176020528	276.242392115913	434.112133989	251.102646598648	455.55272317136	399.305987667365	453.818742081668	403.994213238807	436.505618920021	464.082092637649	476.452217928887	655.443122763161	830.402477270099	340.188666118675	553.42763253073	733.653156045563	360.896144536752	357.635093381262	419.671549600814	326.110355780072
"YNL139C"	649.619992874068	498.306786253069	653.63743273251	658.703990191746	736.98076801595	919.484845748022	694.320746660347	831.699263577768	575.977538986552	597.600869185998	677.569322492407	517.408923601976	487.076144376858	434.977891778638	550.974215272011	877.755864132651	778.019978833706	885.101620229432	1118.88775501994	1014.47154024181	778.055266073405	797.618244957583	937.216073990599	918.181003768414	587.423996838848	600.020597876981	457.50433407981
"YNL140C"	199.531580460734	242.585201743585	203.284369031642	175.282248237465	138.679176777195	146.303700429875	195.033917601221	185.446457419367	210.62469780099	334.408776539315	277.319860280641	306.370122132816	345.293583538446	311.283613702227	406.403721468859	230.905146240301	150.144206441592	201.575938354529	198.619128110049	286.562063944593	342.434135862033	283.6449908539	309.994291286857	473.118267219558	421.140390336813	367.555474813785	497.87236355744
"YNL141W"	628.296007175974	472.909779572332	806.882572464056	913.254006740421	641.88647536873	1823.46731264255	683.052120310054	484.221305483903	633.494283386053	476.842144324579	451.518680078775	371.137202583696	444.637826846993	318.656120342543	1150.94176455509	276.769867068854	475.456653731709	382.994282873605	1026.19882856858	2784.04457744711	1589.79257829717	504.376243134942	1536.53837047852	2417.87664325682	283.267048262261	206.407085669681	315.028935923468
"YNL142W"	814.880882034294	932.683176378767	737.296769218609	497.93555868732	520.046912914481	408.875242260975	702.122103364396	782.996153548439	892.724680679579	674.391032687618	692.717045953115	632.388684402415	761.960701104391	903.541647140938	571.053450522448	2021.2108006514	3216.72587740018	3676.92836643966	814.3384252512	1443.26878921	304.261150224953	533.167276041165	2453.08815838333	271.628546948156	502.193203556398	552.704687872968	758.285730187643
"YNL143C"	1655.65517527342	2049.27571148011	1585.61807844681	2160.32579834073	1856.31983771759	3044.27964735541	1124.26218279459	946.900850762527	2476.46038914471	1203.87159554153	1168.12252071993	3522.16482451978	2096.83868886196	2378.8621426086	4390.92716456572	3001.76690112391	5559.88546277654	2100.05477594809	3644.66100081939	4756.51192270077	5434.03677892537	2962.27738568471	4715.0131704731	6832.79696970995	2486.73373341737	2523.51520021405	5013.55095512373
"YNL144C"	5624.2012278722	5462.10795406044	4607.51841039795	3341.52719092186	3424.3851008483	2640.24889848615	5025.80735223058	4864.69141331411	4325.09715984417	1628.07532133678	2060.67299540468	2046.34865424579	2781.63881263932	3123.4853132805	2167.75423763725	7814.3995039269	7354.79120341922	6880.15327774617	3320.24975823965	2020.57630489399	2007.44995056169	3783.35499078811	3619.70000792621	1568.55921477104	2517.65078588257	3065.24808286869	1415.25562168633
"YNL144W-A"	30.4628367115624	21.018212425437	12.5098073250241	25.6782911430681	38.6320563879329	0	13.0022611734147	21.54176020528	0	13.0047857543067	29.1302374244371	5.82176004052856	42.4383175298648	27.032524347825	4.81901646010505	20.560047267972	25.0240344069321	5.49752559148715	0	0	0	0	0	0	23.3966883520451	19.8863969582085	3.95764994878728
"YNL145W"	27.4165530404061	28.9000420849759	19.5465739453502	13.3973692920355	11.8867865809024	7.75118942674834	13.8690785849757	14.0489740469218	37.2643696109443	35.298704190261	35.5388896578133	23.2870401621143	41.473810313277	53.2458812911704	20.0792352504377	202.437388484647	366.260867228733	105.369240503504	19.8619128110049	12.5501633844347	3.36820461503639	13.8623491770703	7.23320013002667	8.92675975885958	49.3001647418094	37.0298426118365	50.6579193444772
"YNL146C-A"	11.4235637668359	16.6394181701376	10.1642184515821	7.81513208702072	6.93395883885974	13.5645814968096	4.33408705780491	6.55618788856349	13.7716148562185	13.0047857543067	12.2346997182636	13.0989600911893	13.5031010322297	15.5641806851113	9.6380329202101	11.0707946827542	34.1236832821801	4.5812713262393	6.62063760366829	2.09169389740579	7.85914410175157	6.39800731249398	11.3664573471848	25.505027882456	19.2187082891799	9.60032956603169	15.8305997951491
"YNL146W"	43.4095423139764	14.8879004680179	22.6740257766062	18.9796064970503	19.8113109681707	14.5334801751531	26.8713397583905	21.54176020528	16.2018998308453	28.4866735570528	36.121494406302	30.564240212775	30.8642309308108	28.6708591567841	19.2760658404202	12.6523367802905	18.1992977504961	15.5763225092136	13.2412752073366	10.458469487029	7.85914410175156	11.7296800729056	8.2665144343162	22.9545250942104	22.5610923394721	27.4295130458048	37.2019095186005
"YNL147W"	459.988834344592	380.955100211046	592.652122023018	331.584889977879	441.792234590206	522.23638762717	328.523798981612	368.08312002935	381.554741016408	479.319246373018	651.934713558902	421.349882933255	520.833896957432	584.885526798395	435.317820229489	273.606782873781	423.133672699033	317.023975775759	433.651763040273	420.430473378564	515.335306100567	407.33979889545	395.759378542888	492.2470381314	499.686415518678	438.872208732877	508.162253424287
"YNL148C"	340.42220025171	418.61273080662	328.382442281883	427.599369904133	391.273391621371	369.15039644889	325.056529335368	329.682590967764	375.884076075612	580.880430359032	422.388442654338	590.908644113649	489.969666026621	402.211195599456	599.967549283079	161.317293948703	188.817714161397	118.196800216974	562.754196311805	533.381943838477	542.280943020858	303.905347343464	419.525607541547	603.193909420083	266.5551280108	183.777737406892	498.663893547198
"YNL149C"	335.852774744975	393.215724125884	358.87509763663	730.156626415936	569.575190334907	707.296035190786	331.124251216295	271.613498240487	314.3168567184	486.750552518336	284.893722010995	450.458683135898	1007.91004133429	935.48917591564	1034.48220010255	460.228750383066	411.759111604973	437.969538788477	1148.68062423645	1462.09403428665	977.90207323223	721.908491759738	853.517615343148	1201.28681326368	765.405947516905	821.513915721855	858.81003888684
"YNL150W"	529.291787863396	556.106870423021	617.671736673066	1163.33823352508	1096.55606208825	1467.88149769047	657.047597963225	549.783184369538	694.251407751723	821.159329057651	541.239811346042	786.665325476422	2142.17052804159	1757.11408260862	2218.35391046836	827.146517011489	939.538746369359	799.889973561381	1943.15713667664	3543.32946220541	1780.65750648257	1470.47534732153	2024.26272210318	2403.84887792147	2215.16502933113	1583.36864056908	1909.17033529499
"YNL151C"	194.962154953999	197.045741488472	291.634883264625	403.037526202068	300.141361167786	773.181145318147	218.437987713368	194.812440117315	276.242392115913	227.893388456422	188.181333761864	281.627641960569	461.998956745574	473.478759789177	848.950066388506	199.274304289575	300.288412883185	179.58583598858	334.342198985249	953.812417217041	1193.46716859456	248.455950635183	534.223495317684	1766.22318086007	701.900650561354	495.788448302922	728.20759057686
"YNL152W"	1117.22453639655	1207.67145561157	1064.11548558486	1113.09809867995	1038.11269473214	1087.10431710146	1153.73397478767	979.681790205344	1220.00305726265	1118.41157487038	1027.13217158565	1262.59420878963	1127.50893619118	1132.90852039521	971.834986121185	1780.81640182588	2220.31432556052	1654.75520303763	797.786831242029	845.04433455194	1044.14343066128	1088.72757767606	878.317158646096	1091.61519336911	1106.32912064671	1235.01382488736	1089.93679589602
"YNL153C"	1017.45874616618	1014.12874952734	859.267390637595	1676.90405638645	1376.88611228786	1833.15629942598	1260.35251640967	963.759619618833	1083.09700369201	1009.41908473904	864.002842008805	1184.72816824756	992.477925868884	1019.04425117255	1357.35630292959	823.983432816417	1103.33242612382	818.215058866338	1837.22693501795	2679.45988257682	2043.37746645541	1492.86837291526	1832.06626150533	2313.30602893875	1340.29600416716	1184.95496357877	1223.70536416503
"YNL154C"	3005.92041251342	3074.78932607122	3006.26307279486	2534.33569107672	2529.9044106354	3230.30819359737	2804.15432639978	2889.40566231691	3126.96666735315	2931.65027432799	2882.14569077381	2784.25673938279	1793.01891563679	1941.42674861652	2171.77008468734	1564.14513446341	1560.58978210504	1561.29726798235	2466.18750736644	2175.36165330202	2914.61972687815	2442.97245882062	2208.19266826671	3111.61340165963	1940.2539411946	2199.1612084474	1509.44769046747
"YNL155W"	1339.60324439096	1275.98064599424	1261.92681391181	1091.88559730089	1090.6126687978	1233.40801753133	1187.53985383855	956.266833460474	1156.81564792236	1235.45464665914	1060.923246998	1424.1480499143	715.664354708175	740.527333649508	918.022635650012	868.266611547433	1214.80312484561	954.736944388269	777.924918431024	621.23308752952	1141.82136449733	817.878601447147	680.954126526797	1455.06184069411	721.119358850534	990.205420953555	589.689842369305
"YNL156C"	2583.24855314049	2385.5671102871	2172.01529680731	1966.06394360621	1797.87647036149	1721.73295141648	1901.7974009648	1775.79031953091	1834.86515584324	2418.27087478893	2357.21881238545	2537.55965766539	3242.67326216831	3532.2498481158	2259.31555037925	4390.36086276079	3532.93867581505	4135.97175332884	2836.94321317186	2405.44798201666	2059.09575465891	2660.50470744541	3105.10948439002	1759.84692388946	3073.32213424364	3135.19334113549	2588.30306650688
"YNL157W"	1890.98058887023	1801.43595663016	1875.6892357958	1642.29418571535	1782.02742158695	1692.66599106617	1642.61899490806	1603.45623788867	1679.32691746712	1968.05757748508	2058.92518115921	1923.36397338962	2962.96616935784	2932.61930803677	2196.66833639788	5586.00668849824	5509.83739396268	5307.86095858085	5667.26578874006	6231.15612037185	2236.48786438416	3271.51440578859	5386.66746826129	1859.31653263104	2705.65988871151	2847.18345415454	2431.58012853491
"YNL158W"	827.827587636708	902.907375442731	743.551672881121	854.082292367264	853.867502728157	714.078325939191	851.214698152885	799.854922404745	785.792141795999	795.769033061147	772.533896496072	757.556525273779	828.511699048952	869.955783557276	699.56055612525	1065.95937373947	1057.83418174758	1091.2588299102	496.547820275122	324.212554097898	518.703510715603	673.923436916033	458.791551104549	586.615641296487	784.624655806085	802.313256589792	730.582180546132
"YNL159C"	1130.17124199896	1066.67428059093	1023.45861177854	720.108599446909	631.980819884645	578.432510971095	899.7564732003	827.016272228794	973.734179833805	998.891401033176	1123.26195508629	1200.73800835902	1225.88867228314	1372.10540250324	928.463837980239	1420.22480358761	1305.79961359809	1526.47960590293	1340.67911474283	723.726088502404	749.986894281435	1257.20843690507	1089.11327672116	765.150836473678	1017.75594331396	1249.41431923641	997.327787094395
"YNL160W"	10282.7305319879	7753.96886728413	6687.27387818321	1068.44020103983	1290.70690957632	1047.37947128937	3283.504354993	3301.50890102661	2028.47785882184	709.070461365769	887.889636696843	840.516605851311	5182.29727472645	4705.2975713305	6020.55789749124	10373.3346177406	10721.661287261	11666.665559401	1668.40067612441	978.91274398591	1667.26128444301	3803.61534727767	1863.06569063401	3450.83027249629	1042.82382369115	1009.40608008562	995.74472711488
"YNL161W"	1587.87536359019	1632.41449837561	1721.66223310645	1451.38167330385	1332.31066260948	1507.60634350255	1633.95082079245	1643.72996348985	1996.88415415169	2031.22367972028	2009.98638228616	2058.71989433191	1624.23015273392	1622.77062827398	1562.96767189407	1478.74186119645	1451.39399560206	1290.08600546899	1430.05772239235	1284.30005300716	1590.91531316885	1343.58153562374	1225.51076488738	1652.72580678315	1892.62496847794	1847.37770363496	1986.74027429122
"YNL162W"	1667.84030995804	1629.78722182243	3028.15523561365	5753.05366348825	4784.43159881322	9462.26449270304	3369.31927873754	1903.167684223	2998.16156369793	1411.94816761044	692.717045953115	1566.78117090725	848.766350597297	860.125774703522	5267.18499089482	653.176886282495	1262.57628144066	1240.6082751456	8785.58610006782	15742.088271876	9395.04540620816	4057.40297067327	7634.12608009101	11927.4262892305	232.295691495305	230.407909584761	455.129744110538
"YNL162W-A"	3.04628367115624	6.13031195741912	8.60049253595409	3.34934232300888	7.92452438726828	9.68898678343543	6.06772188092688	0.936598269794784	4.8605699492536	3.71565307265905	4.07823323942119	2.18316001519821	5.78704329952702	5.73417183135681	15.2602187903327	4.74462629260893	4.54982443762401	14.6600682439657	13.2412752073366	23.0086328714637	14.5955533318243	2.13266910416466	20.6662860857905	5.10100557649119	1.67119202514608	1.37147565229024	5.5407099283022
"YNL163C"	787.464328993888	816.207249187803	860.049253595409	885.342820715347	1005.42403163466	1483.38387654396	793.137931578299	815.777092991257	921.8881003751	803.200339206466	797.585900681088	729.175445076203	1028.16469288263	973.170876521699	1591.07860124468	646.85071789235	768.920329958458	617.555374777057	850.751932071375	2162.81148991759	1673.99769367308	711.245146238914	1431.14031144099	2192.15714649709	894.923329465727	783.112597457728	1277.52940346854
"YNL164C"	139.367477955398	143.624451573819	156.372591562802	238.919752374633	217.924420649878	293.576299538093	164.695308196587	175.143876451625	224.396312657208	149.245398418472	161.96412007987	192.845801342509	374.228800036081	344.050309881409	412.025907338982	245.139025118128	200.192275255457	338.09782387646	218.481040921054	481.089596403332	427.761986109621	226.062925041454	353.393492067018	497.348043707891	607.478301140601	586.991579180224	654.595301529416
"YNL165W"	581.078610273052	605.149366082374	554.340837090131	532.545429358412	467.546938848828	558.085638725881	530.492255875321	517.002244926721	602.710673707447	631.041746839929	624.552290379932	628.750084377085	858.411422763175	785.581540895883	789.51553004721	839.79885379178	778.019978833706	877.771586107449	407.1692126256	504.098229274796	513.089836357209	592.882010957776	382.326292587124	543.257093896312	1176.51918570284	1183.58348792648	1025.82286672566
"YNL166C"	854.482569759325	869.628539102456	685.693814002885	1178.96849769913	979.669327376041	1219.84343603452	975.169588006105	896.324544193608	1019.09949936017	889.279635389734	724.177702371506	980.238846823997	735.91900625652	767.559857997333	995.126899011692	1442.36639295311	1719.83363742188	1121.49522066338	1046.06074137959	1393.06813567226	1320.33620909426	1117.51861058228	975.448703249312	1712.66262230692	924.169189905783	880.487368770335	980.705657309489
"YNL167C"	1493.44056978435	1400.33840284474	1464.42931998564	1285.03100459441	1254.0559842852	1243.09700431477	1332.29836156923	1386.16543929628	1386.88262552036	1365.5025042022	1710.52754156295	1533.30605067421	1162.23119598834	1143.55769665344	992.71739078164	1034.32853178875	900.865238649555	1105.00264388892	1201.64572506579	608.682924145085	947.588231696903	1222.01939668635	942.382645512047	990.870333233414	1155.62928538852	1138.3247914009	1078.85537603941
"YNL168C"	804.218889185247	764.537476975271	887.414457118899	988.055985287619	1029.19760479647	1150.08273119379	865.083776737861	833.572460117358	820.626226432317	884.944706804965	670.578065510542	841.244325856377	789.931410385439	917.46749301709	817.626459397823	809.74955393859	632.425596829738	834.707635640799	2429.77400054626	3480.57864528324	1416.89140805864	1363.8418921133	2216.45918270103	863.345193821134	632.546181517792	673.394545274509	614.227272051786
"YNL169C"	2293.09003346286	2458.25509492507	2443.32174316877	2194.93566901182	2139.62158456244	2328.26352405953	2232.92165218109	2211.30851498548	2346.84519049795	2112.34877180667	2129.42035572635	2140.95225490438	1464.12195478034	1571.16308179177	1631.23707174556	1269.97830432166	1469.59329335256	1307.49483650869	1648.5387633134	1478.82758546589	1488.74643984608	1378.77057584245	1651.23625825466	1878.44530354288	1265.09236303558	1072.49396009097	1360.64005239307
